state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_future,d_percent_pt_future
MI,2012,26065,-0.0422652653868798,0.4423432522150357,2.5,-6791.220680445898,-2.6000000000000014,-0.7000000000000028,0.021138245842926007,-0.029335314819383007,0.0166747120852805,0.008252305384777003,0.00147156953257312,-135120,128310.3,6.399999999999999,-14252.79248852191,0.5,0.6000000000000001,0.009999999999999787,-0.5999999999999979,4195,7.543324641262018,-0.015655381286613923,-0.006063479324560729,DEMOCRAT,REPUBLICAN,FALSE,0.6320616058165898,-0.05501615699027951,-2.2840171860885277,0.006865513794078688
MI,2012,26077,-0.04522000800442627,0.4423432522150357,-0.5,-7136.471682410593,-3.6000000000000085,-0.29999999999999716,0.01584821413714904,-0.024144071066674044,0.008140908013771,0.0031351059948413022,1.4874958153329905e-5,-120475.9,120296.4,2.6000000000000014,-7131.877565094401,-2.799999999999997,-0.2999999999999998,0.040000000000000036,-0.1999999999999993,8668,15.417870180742,-9.278391467522074e-4,0.006680267906395832,DEMOCRAT,REPUBLICAN,FALSE,0.5605789994966633,-0.061908155893993344,-2.2840171860885277,0.0012071854830635886
MI,2012,26081,-0.05548092288063389,0.4423432522150357,1,-4428.68264907891,-0.29999999999999716,0,0.01782068100897899,0.011677171827368937,0.008873261511308711,0.001517994009804298,-4.530153359688996e-5,-295258,296399.1,3.8999999999999986,-19973.19383373999,-1,-0.10000000000000009,-0.040000000000000036,-0.3000000000000007,9249,10.910669692439,0.007458713487968449,-0.0037119524648571295,DEMOCRAT,REPUBLICAN,FALSE,0.4553407171015581,-0.08204115975862551,-2.2840171860885277,0.008951468143906169
MI,2012,26099,-0.037566208829095005,0.4423432522150357,0.40000000000000036,-9442.593240571805,-2.0999999999999943,1.8000000000000043,0.003963603150644007,-0.028893819989952996,0.02427675223737459,0.001318704625881198,-0.00133382326155019,-399131.8,395036.1,4.300000000000001,-37799.01541645895,-1,0.6000000000000001,0.020000000000000018,0.8999999999999986,16720,34.89769567462986,0.004260607495422453,-0.0012583852725980395,DEMOCRAT,REPUBLICAN,FALSE,0.5147815069069456,-0.04631279108189457,-2.2840171860885277,4.6904311449295997e-4
MI,2012,26121,-0.07071858697332656,0.4423432522150357,0.3000000000000007,-4114.3702056202965,-4.499999999999993,1.6000000000000014,0.019772149622935997,-0.0037947811522999197,0.00262546259037999,-9.098099220341003e-4,-4.626998500744904e-4,-76802.9,69304.7,2.1999999999999993,-9195.453777930801,0.09999999999999432,1.5,0.040000000000000036,0.6999999999999993,-4162,-8.32363183025501,0.01140139806092999,-0.0052154690998872,DEMOCRAT,REPUBLICAN,FALSE,0.5834329004897391,-0.11488305312427466,-2.2840171860885277,0.00414193766909224
MI,2012,26125,-0.04417430920654952,0.4423432522150357,1.1000000000000005,-11858.77956837631,-1.5,0.6000000000000014,0.012749346586256038,-0.026036452457938952,0.015166803175294993,0.005106754835180298,4.744987533430497e-4,-607192.6,599085.2,4.399999999999999,-46806.331151451974,-0.7999999999999972,0.19999999999999996,-0.020000000000000018,-0.40000000000000213,18483,21.30732153606982,-0.005959325655138459,-3.2948218371751025e-4,DEMOCRAT,REPUBLICAN,FALSE,0.5356019809486393,-0.0645168698175615,-2.2840171860885277,0.00270223166630596
MI,2012,26139,-0.0654827641311097,0.4423432522150357,0.40000000000000036,-6601.662602907207,-3.4000000000000057,1.6000000000000014,0.005162483094171999,0.022170405838758955,3.237511661295985e-4,0.002896414977614,0.00547810223593111,-133347.1,130238.2,3.099999999999998,-9268.184107419991,-1.2999999999999972,0.7,0.050000000000000266,0.6999999999999993,8735,15.49976506899202,-0.00246226809010186,-5.4834249129868e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3230016929681359,-0.1048322634575731,-2.2840171860885277,0.0048531850070629694
MI,2012,26147,-0.06554961872981346,0.4423432522150357,2.2,-14355.807982460305,-3.799999999999997,3.6000000000000014,0.019486142985600002,-0.008398452481204965,0.0015657596579395014,0.0025824422272841107,-2.1956126395868006e-4,-78746,68123.1,4.400000000000002,-7643.20072287909,-1.5999999999999943,0.19999999999999996,-0.16999999999999993,-1.3000000000000007,-8250,-11.439409723159997,-0.0255689605886964,0.00217501152868529,DEMOCRAT,REPUBLICAN,FALSE,0.45810921934188,-0.09774987128083079,-2.2840171860885277,-0.0039133890261864104
MI,2012,26161,-0.03855912776177417,0.4423432522150357,1,-7342.264725421599,1.1000000000000085,0.3999999999999986,-0.015760204644274023,-0.014363176451431037,0.009014786149758994,9.955537960127936e-4,-0.0016074146507444901,-167287.8,172622.5,3.8999999999999986,-12589.39564111999,-2.1000000000000014,-0.10000000000000009,0.07000000000000028,-0.8000000000000007,3570,5.056927797694982,-0.009851266501806122,0.0014465795705087686,DEMOCRAT,REPUBLICAN,FALSE,0.6731368880573745,-0.05052003137445532,-2.2840171860885277,0.0048682184678006946
MI,2012,26163,-0.023008925719398388,0.4423432522150357,1.4000000000000004,-7813.9681543944025,-2.8000000000000043,0.6000000000000014,0.01682773092165002,0.0034010058868420012,-0.005808383060917965,0.0018920420943141988,6.352776628989996e-4,-790233.7,679247.1,4.300000000000004,-106613.05171274708,-0.8000000000000043,-0.19999999999999973,-0.10999999999999988,-0.29999999999999716,-157564,-257.4515298220599,0.005707001086073249,-0.0034315421311477134,DEMOCRAT,REPUBLICAN,FALSE,0.7303600649649128,-0.026489064511750593,-2.2840171860885277,-0.0030345955769782162
NE,2012,31055,-0.055735205055153,0.3323746926022624,1,-5953.110787799596,-2.1000000000000085,-0.5999999999999943,0.018270398232078044,-0.012297640950417965,0.007838020126942,0.0098061287010303,0.0023629818867404303,-263251.3,269417.7,3.6000000000000014,-14916.844439369015,0.20000000000000284,0.3999999999999999,0.03999999999999959,0.8000000000000007,29233,89.00242645055005,-0.0018546675647503896,-3.115005899144499e-4,DEMOCRAT,REPUBLICAN,FALSE,0.4754049310712866,-0.07660659723660979,-2.5150650027422903,-1.2536311786308027e-4
NE,2012,31109,-0.047150853386932534,0.3323746926022624,1.2999999999999998,-7402.821057563313,-2.6999999999999886,0.10000000000000142,0.009675801477248003,-0.01884826468104006,0.0067782725043083955,0.0023809649436951005,0.00590261938002894,-157986.7,158130.6,6.200000000000003,-8759.720741539102,-0.8999999999999986,-0.7,-0.03000000000000025,0.5,14679,17.526186498627965,8.231902342857866e-4,-0.00632977611695258,DEMOCRAT,REPUBLICAN,FALSE,0.48694593851831497,-0.05298803162736731,-2.5150650027422903,0.0011851192153294193
OH,2012,39017,-0.02724095210043187,0.17780652776047035,1.3000000000000003,-114.39231236369233,-1.1999999999999886,1.8999999999999986,0.018425376793372972,-0.022466241326054903,0.008585038176873797,0.0050274838491914005,5.962301633338299e-4,-177400.7,176050.2,-3.1999999999999993,-1828.1151351080043,-0.09999999999999432,0.5,0.06999999999999984,0.5999999999999979,9824,21.03443854350496,0.01596232100230699,-5.968270711318308e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3665763759540751,-0.025200895190439332,-2.244108073622402,6.703209926962805e-4
OH,2012,39035,-0.005347402987214256,0.17780652776047035,1.2999999999999998,-7197.6820448251965,-1.7999999999999972,0,0.016003350568087993,-0.026328240686739002,0.012551834415141017,0.0024791682032146017,1.8357133496957985e-4,-605057.8,572619.9,3,-56775.18590662704,-1.1999999999999957,0.19999999999999996,-0.010000000000000231,0.5,-18814,-41.155419867489854,-0.0011201493110690741,-0.009960697565877322,DEMOCRAT,REPUBLICAN,FALSE,0.6941567421668495,0.009829316291164403,-2.244108073622402,-6.070829455840296e-4
OH,2012,39049,-0.003502376171567345,0.17780652776047035,1.2000000000000002,-6255.99424310289,-2.5,-0.8999999999999986,0.014228669789485004,-0.03693531817448703,0.02001854586761298,0.0022494170296836966,2.954747896223601e-4,-579729.8,592343.1,5,-42852.60872217,-0.10000000000000142,0.09999999999999964,0.04999999999999982,0.40000000000000213,66470,124.90112555904989,0.003414665964296737,-0.0010666856593186495,DEMOCRAT,REPUBLICAN,FALSE,0.6065609659131708,0.02088581932917377,-2.244108073622402,-0.0022367461504903714
OH,2012,39061,-0.014912694372291257,0.17780652776047035,1.9000000000000004,-9321.226089800904,-0.8000000000000114,-1.3000000000000043,0.016578383808205033,-0.02092787838150001,0.010744182005287012,0.003918951870711097,5.334055516899102e-4,-422807.7,383376.2,5.5,-44795.635322078015,-1.1000000000000014,0.19999999999999973,-0.13999999999999968,-0.5999999999999979,-49456,-121.83955684261014,-0.001190014480795476,-0.01474578691082129,DEMOCRAT,REPUBLICAN,FALSE,0.5250182623766394,-0.00614632725291675,-2.244108073622402,0.002900861325578659
OH,2012,39093,-0.029118869209482034,0.17780652776047035,1.9000000000000004,-9879.051563453308,-2.8999999999999986,2.6000000000000014,0.022275384928899994,0.010988312329716976,0.006606900088194395,0.0011236347722487806,-0.0023235236371481303,-145872.4,134869.4,1.4000000000000021,-6329.099303944997,-2.799999999999997,0.19999999999999996,-0.10000000000000009,0.10000000000000142,-2895,-5.894661219138925,0.001773620909275797,-0.00311854255301892,DEMOCRAT,REPUBLICAN,FALSE,0.5686722093080075,-0.024470583266602564,-2.244108073622402,3.450311297669203e-4
OH,2012,39095,-0.014835896401048654,0.17780652776047035,2.299999999999999,-4360.6914942039,-2.500000000000007,0.7000000000000028,0.014841684252501985,-0.03686804679459599,0.014203044064171,3.7142522403380007e-4,0.00230592894740387,-204067.5,189202.1,3.8999999999999986,-23729.355857882998,-1.6999999999999957,-0.10000000000000009,0.029999999999999805,1.1999999999999993,-2458,-7.211194124719896,-0.006525935542565198,-0.0041332597495466195,DEMOCRAT,REPUBLICAN,FALSE,0.6498777459589569,0.002632447527095738,-2.244108073622402,0.0011676029724433483
OH,2012,39113,-0.02295326635453887,0.17780652776047035,1.2999999999999998,-7554.265966296101,-2.999999999999993,0.7000000000000028,0.009821066484584973,-0.015570375024117067,0.002486715735523004,0.004896868543506601,-0.00112742449093324,-249671.8,233012.6,4,-25479.925779158017,-3.1000000000000014,-0.5,0.009999999999999787,0.6000000000000014,-301,-0.6521408335399883,-0.005092502141588073,-0.0061280191359769295,DEMOCRAT,REPUBLICAN,FALSE,0.5150218944111041,-0.015995853542047626,-2.244108073622402,0.002366764785763479
OH,2012,39153,-0.017663099043363495,0.17780652776047035,1.2000000000000002,-5335.030548493203,-4.200000000000003,1.1999999999999957,-0.013092933568547016,-0.013549507278908024,7.044121706770157e-4,0.0034225758625034026,-5.275438851015499e-4,-272027.6,252271.7,2.1000000000000014,-20783.560245731,-2,0.7,-0.010000000000000231,0.40000000000000213,-1751,-4.241344316929826,0.019996201264677604,-0.0013334260463879477,DEMOCRAT,REPUBLICAN,FALSE,0.5716500255872937,-0.008761394007102075,-2.244108073622402,-0.00260642931714203
OH,2012,39155,-0.01794445562216529,0.17780652776047035,0.8999999999999995,-3717.0646288462012,-1.6000000000000014,1.5999999999999943,-0.01119636888794498,-0.005581574561728031,0.00813019700924611,-0.00314087701042482,-3.3600214463906e-4,-92054.2,86447.2,1.6999999999999993,-10473.567626446194,-1.6999999999999957,-0.10000000000000009,0.029999999999999805,-0.7999999999999972,-3911,-6.325449356484,-0.004101658886509818,4.0703435016604993e-4,DEMOCRAT,REPUBLICAN,FALSE,0.6062977418181461,0.005620364914471487,-2.244108073622402,0.005200599196031021
WA,2012,53005,-0.02431476559065593,0.36247146636004146,1.5,-873.9587679294054,-1.2000000000000028,0.20000000000000284,0.022352135801937012,-3.208840527409995e-4,0.0029392382999279005,0.004443744077558202,-0.01079283399817095,-77644.7,82728.4,1.7999999999999972,40.505978004905046,-3.1000000000000085,-1,0.040000000000000036,0.3999999999999986,19340,11.373673462836493,-0.009122282739705612,-0.0010242593289522504,DEMOCRAT,REPUBLICAN,FALSE,0.353762616423032,-0.006553491988447735,-2.0191390074525746,-0.0056281301757829
WA,2012,53011,-0.04982026589320415,0.36247146636004146,0.7999999999999998,-9740.7407023423,-4.400000000000006,1.7999999999999972,0.010931162207624967,-0.03264910698098,-5.18568954360199e-4,0.012447978780504299,0.0010886357274885504,-206318.5,195556.7,4.099999999999998,-12203.41025952698,-2.200000000000003,-0.40000000000000036,-0.020000000000000018,-0.1999999999999993,13554,21.547510423047015,-0.008289717086035098,0.006005771021829979,DEMOCRAT,REPUBLICAN,FALSE,0.489410654857053,-0.0587159583843066,-2.0191390074525746,-0.00735256870753636
WA,2012,53033,-0.027631723211615,0.36247146636004146,1.5999999999999996,-7955.843734979702,-1.7999999999999972,-1.5999999999999943,0.013838939019475027,-0.03741222907640507,0.005568001303840206,0.016568746731491002,3.717569002909893e-4,-1031370.3,1052595.9,5.300000000000004,-82883.64304891799,-0.19999999999999574,-0.2999999999999998,0.0900000000000003,0.8999999999999986,131921,62.36003411970091,-0.021223500469731538,0.007898465883070527,DEMOCRAT,REPUBLICAN,FALSE,0.6906904174516157,-0.015739922220930846,-2.0191390074525746,0.015913988510923766
WA,2012,53035,-0.026010116729223376,0.36247146636004146,2.1999999999999997,-5754.193333465504,-1.2000000000000028,-0.6000000000000014,0.019626621353818985,-0.017991630302284012,-0.002199678526079399,0.004408602551459501,-0.002997405544738301,-106156.7,104145.2,0.8000000000000007,-3467.9885240349977,0.09999999999999432,0.7000000000000002,0.040000000000000036,-0.6999999999999993,15222,38.542352614673064,-0.02600747454342156,0.01265487547723701,DEMOCRAT,REPUBLICAN,FALSE,0.5453403260191138,-0.006293646368577599,-2.0191390074525746,5.02059289948037e-4
WA,2012,53053,-0.026392164352670777,0.36247146636004146,2.4000000000000004,-6101.946573818888,-1.6000000000000085,-0.09999999999999432,0.012817582560086,-0.022199898024888975,0.002070923885992393,0.004285661226475897,0.0017966510477667001,-361972.1,364585.4,2.6999999999999957,-23217.01984387802,0.4000000000000057,-0.10000000000000009,0.08999999999999986,0.6000000000000014,26042,15.598960052149039,0.02062167869785958,-0.006715233456182846,DEMOCRAT,REPUBLICAN,FALSE,0.5436703508209151,-0.0111385797367205,-2.0191390074525746,0.008019390858490776
WA,2012,53057,-0.039200142551290784,0.36247146636004146,2.5999999999999996,-4782.315163510604,-2.799999999999997,3,0.004340380290178025,0.004918789958220038,-0.0021465100562027906,-0.0026838203563592025,-6.051387378357004e-4,-55413.5,50873,2.8999999999999986,-4057.984270793,0.6000000000000085,1.6,-0.020000000000000018,1.1999999999999993,222,0.12823221075009883,0.007378337316087835,-0.00382964718482653,DEMOCRAT,REPUBLICAN,FALSE,0.5190613182796866,-0.03057333365768329,-2.0191390074525746,0.0039013270400091804
WA,2012,53061,-0.03282784380940573,0.36247146636004146,2.1000000000000005,-5472.533415006401,-3.4000000000000057,0.7000000000000028,0.010931652057217023,-0.02263580217877692,0.0025520491052098,0.010213078513281501,-0.0025044585064752413,-359618.4,358664.2,1.2999999999999972,-16263.98838384499,-0.30000000000001137,-0.2999999999999998,0.1299999999999999,0.8000000000000007,49381,23.658388346543006,-0.005299972139293896,0.005824581835718788,DEMOCRAT,REPUBLICAN,FALSE,0.5715775718049706,-0.020815593069026417,-2.0191390074525746,-0.004794990107763811
WA,2012,53063,-0.04954591568415173,0.36247146636004146,1.7999999999999998,-5459.0201825182085,-2.700000000000003,1,0.00392365319695398,-0.017430519488964014,0.001859481171348501,0.0014873853292821024,0.004480364365889401,-217866.8,210124.8,1.5,-10904.179122275993,-1.1000000000000014,-0.6999999999999997,0,-0.6999999999999993,13058,7.403396234268996,0.001284813497104409,-0.010812552677243258,DEMOCRAT,REPUBLICAN,FALSE,0.4570209534021355,-0.046518608790773804,-2.0191390074525746,-9.464913721422899e-4
WA,2012,53067,-0.035611270929534755,0.36247146636004146,2.8,-11531.551935675205,-2,0.5,-0.01833917754155301,-0.0019112394221909579,-0.004497937159183198,0.005989388873801904,0.0025431410928384995,-121155,118798.2,1.3999999999999986,-3044.049027691697,1.5,0.19999999999999973,0,-0.09999999999999787,13151,18.215648135509014,-2.1980643876995387e-4,1.933613169139911e-4,DEMOCRAT,REPUBLICAN,FALSE,0.5826794582215121,-0.022373738120078507,-2.0191390074525746,-0.0074343406814966
WA,2012,53073,-0.04520221925160628,0.36247146636004146,0.5999999999999996,1644.9255819203972,-3.799999999999997,2.299999999999997,0.01219410178369601,-0.02906865850470397,0.0013879905897216192,4.0898049923549645e-4,0.0050599740176611,-98402.3,97490.4,-0.8999999999999986,-803.8210195319116,4.100000000000001,0.19999999999999996,0.009999999999999787,-0.3000000000000007,8733,4.145219296589005,-0.00396960794248391,-0.002970421548801297,DEMOCRAT,REPUBLICAN,FALSE,0.554106125459822,-0.04007022479403721,-2.0191390074525746,-4.022947378660921e-4
